      Step     Time          Energy         fmax
BFGS:   13 08:46:54       -2.882955        0.0625
BFGS:   14 08:46:54       -2.883466        0.0641
BFGS:   15 08:46:54       -2.884268        0.0902
BFGS:   16 08:46:54       -2.885129        0.1115
BFGS:   17 08:46:54       -2.885820        0.1114
BFGS:   18 08:46:54       -2.886543        0.1161
BFGS:   19 08:46:54       -2.888036        0.1231
BFGS:   20 08:46:54       -2.891252        0.1445
BFGS:   21 08:46:54       -2.897539        0.1828
BFGS:   22 08:46:54       -2.909585        0.2646
BFGS:   23 08:46:54       -2.936941        0.4696
BFGS:   24 08:46:54       -2.978210        0.6503
BFGS:   25 08:46:54       -3.115209        0.8222
BFGS:   26 08:46:54       -3.178524        2.1743
BFGS:   27 08:46:54       -3.380092        1.0993
BFGS:   28 08:46:54       -3.430564        0.8009
BFGS:   29 08:46:54       -3.481528        0.5119
BFGS:   30 08:46:54       -3.514058        0.3824
BFGS:   31 08:46:54       -3.534248        0.4513
BFGS:   32 08:46:54       -3.547221        0.4244
BFGS:   33 08:46:54       -3.561600        0.3809
BFGS:   34 08:46:54       -3.583857        0.2971
BFGS:   35 08:46:54       -3.604971        0.4288
BFGS:   36 08:46:54       -3.613875        0.5009
BFGS:   37 08:46:54       -3.643233        0.6576
BFGS:   38 08:46:54       -3.727523        0.9961
BFGS:   39 08:46:54       -3.731875        0.8469
BFGS:   40 08:46:54       -3.969232        0.7585
BFGS:   41 08:46:54       -4.057639        1.0196
BFGS:   42 08:46:54       -4.091480        0.7203
BFGS:   43 08:46:54       -4.122461        0.3127
BFGS:   44 08:46:54       -4.150007        0.2882
BFGS:   45 08:46:54       -4.165813        0.3861
BFGS:   46 08:46:54       -4.176186        0.3594
BFGS:   47 08:46:54       -4.209434        0.3844
BFGS:   48 08:46:54       -4.264952        0.6065
BFGS:   49 08:46:54       -4.356869        0.9138
BFGS:   50 08:46:54       -4.510141        1.1595
BFGS:   51 08:46:54       -4.722531        1.1905
BFGS:   52 08:46:54       -4.778484        1.4499
BFGS:   53 08:46:54       -4.830783        0.9980
BFGS:   54 08:46:54       -4.865159        0.9416
